Al0.05,Co0.25,Cr0.5,Mn0.2
Co0.25,Hf0.25,Nb0.25,Ni0.25
Co0.25,Mn0.25,Nb0.25,Ni0.25
Co0.25,Nb0.25,Ni0.25,Zr0.25
Al0.25,Cu0.25,Hf0.25,Nb0.25
Al0.25,Cu0.25,Mn0.25,Nb0.25
Al0.25,Cu0.25,Nb0.25,Zr0.25
Al0.25,Co0.25,Cu0.25,Nb0.25
Co0.25,Cu0.25,Fe0.25,Nb0.25
Co0.25,Cu0.25,Hf0.25,Nb0.25
Co0.25,Cu0.25,Mn0.25,Nb0.25
Co0.25,Cu0.25,Nb0.25,Ni0.25
Co0.25,Cu0.25,Nb0.25,Zr0.25
Al0.25,Cu0.25,Fe0.25,Nb0.25
Cu0.25,Fe0.25,Hf0.25,Nb0.25
Cu0.25,Fe0.25,Mn0.25,Nb0.25
Cu0.25,Fe0.25,Nb0.25,Ni0.25
Cu0.25,Fe0.25,Nb0.25,Zr0.25
Cu0.25,Hf0.25,Nb0.25,Zr0.25
Cu0.25,Hf0.25,Mn0.25,Nb0.25
Cu0.25,Mn0.25,Nb0.25,Zr0.25
Al0.25,Cu0.25,Nb0.25,Ni0.25
Cu0.25,Hf0.25,Nb0.25,Ni0.25
Cu0.25,Mn0.25,Nb0.25,Ni0.25
Cu0.25,Nb0.25,Ni0.25,Zr0.25
Al0.25,Fe0.25,Hf0.25,Nb0.25
Al0.25,Fe0.25,Mn0.25,Nb0.25
Al0.25,Fe0.25,Nb0.25,Zr0.25
Fe0.25,Hf0.25,Nb0.25,Zr0.25
Fe0.25,Hf0.25,Mn0.25,Nb0.25
Fe0.25,Mn0.25,Nb0.25,Ta0.25
Fe0.25,Mn0.25,Nb0.25,Zr0.25
Al0.25,Fe0.25,Nb0.25,Ni0.25
Fe0.25,Hf0.25,Nb0.25,Ni0.25
Fe0.25,Mn0.25,Nb0.25,Ni0.25
Fe0.25,Nb0.25,Ni0.25,Zr0.25
Hf0.25,Mn0.25,Nb0.25,Zr0.25
Al0.25,Hf0.25,Mo0.25,Nb0.25
Al0.25,Mn0.25,Mo0.25,Nb0.25
Al0.25,Mo0.25,Nb0.25,Ta0.25
Al0.25,Mo0.25,Nb0.25,Zr0.25
Al0.25,Co0.25,Mo0.25,Nb0.25
Co0.25,Fe0.25,Mo0.25,Nb0.25
Co0.25,Hf0.25,Mo0.25,Nb0.25
Co0.25,Mn0.25,Mo0.25,Nb0.25
Co0.25,Mo0.25,Nb0.25,Ni0.25
Co0.25,Mo0.25,Nb0.25,Zr0.25
Al0.25,Cu0.25,Mo0.25,Nb0.25
Co0.25,Cu0.25,Mo0.25,Nb0.25
Cu0.25,Fe0.25,Mo0.25,Nb0.25
Cu0.25,Hf0.25,Mo0.25,Nb0.25
Cu0.25,Mn0.25,Mo0.25,Nb0.25
Cu0.25,Mo0.25,Nb0.25,Ni0.25
Cu0.25,Mo0.25,Nb0.25,Zr0.25
Al0.25,Fe0.25,Mo0.25,Nb0.25
Fe0.25,Hf0.25,Mo0.25,Nb0.25
Fe0.25,Mn0.25,Mo0.25,Nb0.25
Fe0.25,Mo0.25,Nb0.25,Ni0.25
Fe0.25,Mo0.25,Nb0.25,Zr0.25
Hf0.25,Mo0.25,Nb0.25,Zr0.25
Hf0.25,Mn0.25,Mo0.25,Nb0.25
Mn0.25,Mo0.25,Nb0.25,Zr0.25
Al0.25,Mo0.25,Nb0.25,Ni0.25
Hf0.25,Mo0.25,Nb0.25,Ni0.25
Mn0.25,Mo0.25,Nb0.25,Ni0.25
Mo0.25,Nb0.25,Ni0.25,Zr0.25
Al0.25,Mo0.25,Nb0.25,Ti0.25
Co0.25,Mo0.25,Nb0.25,Ti0.25
Cu0.25,Mo0.25,Nb0.25,Ti0.25
Fe0.25,Mo0.25,Nb0.25,Ti0.25
Hf0.25,Mo0.25,Nb0.25,Ti0.25
Mn0.25,Mo0.25,Nb0.25,Ti0.25
Mo0.25,Nb0.25,Ni0.25,Ti0.25
Mo0.25,Nb0.25,Ta0.25,Ti0.25
Mo0.25,Nb0.25,Ti0.25,Zr0.25
Al0.25,Mo0.25,Nb0.25,V0.25
Co0.25,Mo0.25,Nb0.25,V0.25
Cu0.25,Mo0.25,Nb0.25,V0.25
Fe0.25,Mo0.25,Nb0.25,V0.25
Hf0.25,Mo0.25,Nb0.25,V0.25
Mn0.25,Mo0.25,Nb0.25,V0.25
Mo0.25,Nb0.25,Ni0.25,V0.25
Mo0.25,Nb0.25,Ta0.25,V0.25
Mo0.25,Nb0.25,Ti0.25,V0.25
Mo0.25,Nb0.25,V0.25,W0.25
Mo0.25,Nb0.25,V0.25,Zr0.25
Al0.25,Mo0.25,Nb0.25,W0.25
Co0.25,Mo0.25,Nb0.25,W0.25
Cu0.25,Mo0.25,Nb0.25,W0.25
Fe0.25,Mo0.25,Nb0.25,W0.25
Hf0.25,Mo0.25,Nb0.25,W0.25
Mn0.25,Mo0.25,Nb0.25,W0.25
Mo0.25,Nb0.25,Ni0.25,W0.25
Mo0.25,Nb0.25,Ta0.25,W0.25
Mo0.25,Nb0.25,Ti0.25,W0.25
Mo0.25,Nb0.25,W0.25,Zr0.25
Mo0.25,Nb0.25,Ta0.25,Zr0.25
Al0.25,Hf0.25,Nb0.25,Ni0.25
Al0.25,Mn0.25,Nb0.25,Ni0.25
Al0.25,Nb0.25,Ni0.25,Zr0.25
Hf0.25,Nb0.25,Ni0.25,Zr0.25
Hf0.25,Mn0.25,Nb0.25,Ni0.25
Mn0.25,Nb0.25,Ni0.25,Zr0.25
Nb0.33333333,Ti0.3,V0.3,Zr0.06666667
Al0.25,Hf0.25,Nb0.25,Ti0.25
Al0.25,Mn0.25,Nb0.25,Ti0.25
Al0.25,Nb0.25,Ta0.25,Ti0.25
Al0.25,Nb0.25,Ti0.25,Zr0.25
Al0.25,Co0.25,Nb0.25,Ti0.25
Co0.25,Fe0.25,Nb0.25,Ti0.25
Co0.25,Hf0.25,Nb0.25,Ti0.25
Co0.25,Mn0.25,Nb0.25,Ti0.25
Co0.25,Nb0.25,Ni0.25,Ti0.25
Co0.25,Nb0.25,Ti0.25,Zr0.25
Al0.25,Cu0.25,Nb0.25,Ti0.25
Co0.25,Cu0.25,Nb0.25,Ti0.25
Cu0.25,Fe0.25,Nb0.25,Ti0.25
Cu0.25,Hf0.25,Nb0.25,Ti0.25
Cu0.25,Mn0.25,Nb0.25,Ti0.25
Cu0.25,Nb0.25,Ni0.25,Ti0.25
Cu0.25,Nb0.25,Ti0.25,Zr0.25
Al0.25,Fe0.25,Nb0.25,Ti0.25
Fe0.25,Hf0.25,Nb0.25,Ti0.25
Fe0.25,Mn0.25,Nb0.25,Ti0.25
Fe0.25,Nb0.25,Ni0.25,Ti0.25
Fe0.25,Nb0.25,Ti0.25,Zr0.25
Hf0.25,Nb0.25,Ti0.25,Zr0.25
Hf0.25,Mn0.25,Nb0.25,Ti0.25
Mn0.25,Nb0.25,Ti0.25,Zr0.25
Al0.25,Nb0.25,Ni0.25,Ti0.25
Hf0.25,Nb0.25,Ni0.25,Ti0.25
Mn0.25,Nb0.25,Ni0.25,Ti0.25
Nb0.25,Ni0.25,Ti0.25,Zr0.25
Nb0.25,Ta0.25,Ti0.25,Zr0.25
Al0.25,Hf0.25,Nb0.25,V0.25
Al0.25,Mn0.25,Nb0.25,V0.25
Al0.25,Nb0.25,Ta0.25,V0.25
Al0.25,Nb0.25,V0.25,Zr0.25
Al0.25,Co0.25,Nb0.25,V0.25
Co0.25,Fe0.25,Nb0.25,V0.25
Co0.25,Hf0.25,Nb0.25,V0.25
Co0.25,Mn0.25,Nb0.25,V0.25
Co0.25,Nb0.25,Ni0.25,V0.25
Co0.25,Nb0.25,V0.25,Zr0.25
Al0.25,Cu0.25,Nb0.25,V0.25
Co0.25,Cu0.25,Nb0.25,V0.25
Cu0.25,Fe0.25,Nb0.25,V0.25
Cu0.25,Hf0.25,Nb0.25,V0.25
Cu0.25,Mn0.25,Nb0.25,V0.25
Cu0.25,Nb0.25,Ni0.25,V0.25
Cu0.25,Nb0.25,V0.25,Zr0.25
Al0.25,Fe0.25,Nb0.25,V0.25
Fe0.25,Hf0.25,Nb0.25,V0.25
Fe0.25,Mn0.25,Nb0.25,V0.25
Fe0.25,Nb0.25,Ni0.25,V0.25
Fe0.25,Nb0.25,V0.25,Zr0.25
Hf0.25,Nb0.25,V0.25,Zr0.25
Hf0.25,Mn0.25,Nb0.25,V0.25
Mn0.25,Nb0.25,V0.25,Zr0.25
Al0.25,Nb0.25,Ni0.25,V0.25
Hf0.25,Nb0.25,Ni0.25,V0.25
Mn0.25,Nb0.25,Ni0.25,V0.25
Nb0.25,Ni0.25,V0.25,Zr0.25
Al0.25,Nb0.25,Ti0.25,V0.25
Co0.25,Nb0.25,Ti0.25,V0.25
Cu0.25,Nb0.25,Ti0.25,V0.25
Fe0.25,Nb0.25,Ti0.25,V0.25
Hf0.25,Nb0.25,Ti0.25,V0.25
Mn0.25,Nb0.25,Ti0.25,V0.25
Nb0.25,Ni0.25,Ti0.25,V0.25
Nb0.25,Ta0.25,Ti0.25,V0.25
Nb0.25,Ti0.25,V0.25,Zr0.25
Al0.25,Nb0.25,V0.25,W0.25
Co0.25,Nb0.25,V0.25,W0.25
Cu0.25,Nb0.25,V0.25,W0.25
Fe0.25,Nb0.25,V0.25,W0.25
Hf0.25,Nb0.25,V0.25,W0.25
Mn0.25,Nb0.25,V0.25,W0.25
Nb0.25,Ni0.25,V0.25,W0.25
Nb0.25,Ta0.25,V0.25,W0.25
Nb0.25,Ti0.25,V0.25,W0.25
Nb0.25,V0.25,W0.25,Zr0.25
Nb0.25,Ta0.25,V0.25,Zr0.25
Al0.25,Hf0.25,Nb0.25,W0.25
Al0.25,Mn0.25,Nb0.25,W0.25
Al0.25,Nb0.25,Ta0.25,W0.25
Al0.25,Nb0.25,W0.25,Zr0.25
Al0.25,Co0.25,Nb0.25,W0.25
Co0.25,Fe0.25,Nb0.25,W0.25
Co0.25,Hf0.25,Nb0.25,W0.25
Co0.25,Mn0.25,Nb0.25,W0.25
Co0.25,Nb0.25,Ni0.25,W0.25
Co0.25,Nb0.25,W0.25,Zr0.25
Al0.25,Cu0.25,Nb0.25,W0.25
Co0.25,Cu0.25,Nb0.25,W0.25
Cu0.25,Fe0.25,Nb0.25,W0.25
Cu0.25,Hf0.25,Nb0.25,W0.25
Cu0.25,Mn0.25,Nb0.25,W0.25
Cu0.25,Nb0.25,Ni0.25,W0.25
Cu0.25,Nb0.25,W0.25,Zr0.25
Al0.25,Fe0.25,Nb0.25,W0.25
Fe0.25,Hf0.25,Nb0.25,W0.25
Fe0.25,Mn0.25,Nb0.25,W0.25
Fe0.25,Nb0.25,Ni0.25,W0.25
Fe0.25,Nb0.25,W0.25,Zr0.25
Hf0.25,Nb0.25,W0.25,Zr0.25
Hf0.25,Mn0.25,Nb0.25,W0.25
Mn0.25,Nb0.25,W0.25,Zr0.25
Al0.25,Nb0.25,Ni0.25,W0.25
Hf0.25,Nb0.25,Ni0.25,W0.25
Mn0.25,Nb0.25,Ni0.25,W0.25
Nb0.25,Ni0.25,W0.25,Zr0.25
Al0.25,Nb0.25,Ti0.25,W0.25
Co0.25,Nb0.25,Ti0.25,W0.25
Cu0.25,Nb0.25,Ti0.25,W0.25
Fe0.25,Nb0.25,Ti0.25,W0.25
Hf0.25,Nb0.25,Ti0.25,W0.25
Mn0.25,Nb0.25,Ti0.25,W0.25
Nb0.25,Ni0.25,Ti0.25,W0.25
Nb0.25,Ta0.25,Ti0.25,W0.25
Nb0.25,Ti0.25,W0.25,Zr0.25
Nb0.25,Ta0.25,W0.25,Zr0.25
Ni0.05263158,Ti0.52631579,W0.21052632,Zr0.21052632
Al0.25,Hf0.25,Ni0.25,Zr0.25
Al0.25,Hf0.25,Mn0.25,Ni0.25
Al0.25,Mn0.25,Ni0.25,Zr0.25
Hf0.25,Mn0.25,Ni0.25,Zr0.25
Ti0.32258065,V0.03225806,W0.32258065,Zr0.32258065
Al0.25,Hf0.25,Ti0.25,Zr0.25
Al0.25,Hf0.25,Mn0.25,Ti0.25
Al0.25,Mn0.25,Ti0.25,Zr0.25
Al0.25,Ta0.25,Ti0.25,Zr0.25
Al0.25,Co0.25,Hf0.25,Ti0.25
Al0.25,Co0.25,Mn0.25,Ti0.25
Al0.25,Co0.25,Ti0.25,Zr0.25
Al0.25,Co0.25,Fe0.25,Ti0.25
Co0.25,Fe0.25,Hf0.25,Ti0.25
Co0.25,Fe0.25,Mn0.25,Ti0.25
Co0.25,Fe0.25,Ni0.25,Ti0.25
Co0.25,Fe0.25,Ti0.25,Zr0.25
Co0.25,Hf0.25,Ti0.25,Zr0.25
Co0.25,Hf0.25,Mn0.25,Ti0.25
Co0.25,Mn0.25,Ti0.25,Zr0.25
Al0.25,Co0.25,Ni0.25,Ti0.25
Co0.25,Hf0.25,Ni0.25,Ti0.25
Co0.25,Mn0.25,Ni0.25,Ti0.25
Co0.25,Ni0.25,Ti0.25,Zr0.25
Al0.25,Cu0.25,Hf0.25,Ti0.25
Al0.25,Cu0.25,Mn0.25,Ti0.25
Al0.25,Cu0.25,Ti0.25,Zr0.25
Al0.25,Co0.25,Cu0.25,Ti0.25
Co0.25,Cu0.25,Fe0.25,Ti0.25
Co0.25,Cu0.25,Hf0.25,Ti0.25
Co0.25,Cu0.25,Mn0.25,Ti0.25
Co0.25,Cu0.25,Ti0.25,Zr0.25
Al0.25,Cu0.25,Fe0.25,Ti0.25
Cu0.25,Fe0.25,Hf0.25,Ti0.25
Cu0.25,Fe0.25,Mn0.25,Ti0.25
Cu0.25,Fe0.25,Ni0.25,Ti0.25
Cu0.25,Fe0.25,Ti0.25,Zr0.25
Cu0.25,Hf0.25,Ti0.25,Zr0.25
Cu0.25,Hf0.25,Mn0.25,Ti0.25
Cu0.25,Mn0.25,Ti0.25,Zr0.25
Al0.25,Cu0.25,Ni0.25,Ti0.25
Cu0.25,Hf0.25,Ni0.25,Ti0.25
Cu0.25,Mn0.25,Ni0.25,Ti0.25
Cu0.25,Ni0.25,Ti0.25,Zr0.25
Al0.25,Fe0.25,Hf0.25,Ti0.25
Al0.25,Fe0.25,Mn0.25,Ti0.25
Al0.25,Fe0.25,Ti0.25,Zr0.25
Fe0.25,Hf0.25,Ti0.25,Zr0.25
Fe0.25,Hf0.25,Mn0.25,Ti0.25
Fe0.25,Mn0.25,Ti0.25,Zr0.25
Al0.25,Fe0.25,Ni0.25,Ti0.25
Fe0.25,Hf0.25,Ni0.25,Ti0.25
Fe0.25,Mn0.25,Ni0.25,Ti0.25
Fe0.25,Ni0.25,Ti0.25,Zr0.25
Hf0.25,Mn0.25,Ti0.25,Zr0.25
Al0.25,Hf0.25,Ni0.25,Ti0.25
Al0.25,Mn0.25,Ni0.25,Ti0.25
Al0.25,Ni0.25,Ti0.25,Zr0.25
Hf0.25,Ni0.25,Ti0.25,Zr0.25
Hf0.25,Mn0.25,Ni0.25,Ti0.25
Mn0.25,Ni0.25,Ti0.25,Zr0.25
Al0.25,Hf0.25,V0.25,Zr0.25
Al0.25,Hf0.25,Mn0.25,V0.25
Al0.25,Mn0.25,Ta0.25,V0.25
Al0.25,Mn0.25,V0.25,Zr0.25
Al0.25,Ta0.25,V0.25,Zr0.25
Al0.25,Co0.25,Hf0.25,V0.25
Al0.25,Co0.25,Mn0.25,V0.25
Al0.25,Co0.25,V0.25,Zr0.25
Al0.25,Co0.25,Fe0.25,V0.25
Co0.25,Fe0.25,Hf0.25,V0.25
Co0.25,Fe0.25,Mn0.25,V0.25
Co0.25,Fe0.25,Ni0.25,V0.25
Co0.25,Fe0.25,V0.25,Zr0.25
Co0.25,Hf0.25,V0.25,Zr0.25
Co0.25,Hf0.25,Mn0.25,V0.25
Co0.25,Mn0.25,V0.25,Zr0.25
Al0.25,Co0.25,Ni0.25,V0.25
Co0.25,Hf0.25,Ni0.25,V0.25
Co0.25,Mn0.25,Ni0.25,V0.25
Co0.25,Ni0.25,V0.25,Zr0.25
Al0.25,Cu0.25,Hf0.25,V0.25
Al0.25,Cu0.25,Mn0.25,V0.25
Al0.25,Cu0.25,V0.25,Zr0.25
Al0.25,Co0.25,Cu0.25,V0.25
Co0.25,Cu0.25,Fe0.25,V0.25
Co0.25,Cu0.25,Hf0.25,V0.25
Co0.25,Cu0.25,Mn0.25,V0.25
Co0.25,Cu0.25,Ni0.25,V0.25
Co0.25,Cu0.25,V0.25,Zr0.25
Al0.25,Cu0.25,Fe0.25,V0.25
Cu0.25,Fe0.25,Hf0.25,V0.25
Cu0.25,Fe0.25,Mn0.25,V0.25
Cu0.25,Fe0.25,Ni0.25,V0.25
Cu0.25,Fe0.25,V0.25,Zr0.25
Cu0.25,Hf0.25,V0.25,Zr0.25
Cu0.25,Hf0.25,Mn0.25,V0.25
Cu0.25,Mn0.25,V0.25,Zr0.25
Al0.25,Cu0.25,Ni0.25,V0.25
Cu0.25,Hf0.25,Ni0.25,V0.25
Cu0.25,Mn0.25,Ni0.25,V0.25
Cu0.25,Ni0.25,V0.25,Zr0.25
Al0.25,Fe0.25,Hf0.25,V0.25
Al0.25,Fe0.25,Mn0.25,V0.25
Al0.25,Fe0.25,Ta0.25,V0.25
Al0.25,Fe0.25,V0.25,Zr0.25
Fe0.25,Hf0.25,V0.25,Zr0.25
Fe0.25,Hf0.25,Mn0.25,V0.25
Fe0.25,Mn0.25,V0.25,Zr0.25
Al0.25,Fe0.25,Ni0.25,V0.25
Fe0.25,Hf0.25,Ni0.25,V0.25
Fe0.25,Mn0.25,Ni0.25,V0.25
Fe0.25,Ni0.25,V0.25,Zr0.25
Hf0.25,Mn0.25,V0.25,Zr0.25
Al0.25,Hf0.25,Ni0.25,V0.25
Al0.25,Mn0.25,Ni0.25,V0.25
Al0.25,Ni0.25,V0.25,Zr0.25
Hf0.25,Ni0.25,V0.25,Zr0.25
Hf0.25,Mn0.25,Ni0.25,V0.25
Mn0.25,Ni0.25,V0.25,Zr0.25
Al0.25,Hf0.25,Ti0.25,V0.25
Al0.25,Mn0.25,Ti0.25,V0.25
Al0.25,Ta0.25,Ti0.25,V0.25
Al0.25,Ti0.25,V0.25,Zr0.25
Al0.25,Co0.25,Ti0.25,V0.25
Co0.25,Fe0.25,Ti0.25,V0.25
Co0.25,Hf0.25,Ti0.25,V0.25
Co0.25,Mn0.25,Ti0.25,V0.25
Co0.25,Ni0.25,Ti0.25,V0.25
Co0.25,Ti0.25,V0.25,Zr0.25
Al0.25,Cu0.25,Ti0.25,V0.25
Co0.25,Cu0.25,Ti0.25,V0.25
Cu0.25,Fe0.25,Ti0.25,V0.25
Cu0.25,Hf0.25,Ti0.25,V0.25
Cu0.25,Mn0.25,Ti0.25,V0.25
Cu0.25,Ni0.25,Ti0.25,V0.25
Cu0.25,Ti0.25,V0.25,Zr0.25
Al0.25,Fe0.25,Ti0.25,V0.25
Fe0.25,Hf0.25,Ti0.25,V0.25
Fe0.25,Mn0.25,Ti0.25,V0.25
Fe0.25,Ni0.25,Ti0.25,V0.25
Fe0.25,Ti0.25,V0.25,Zr0.25
Hf0.25,Ti0.25,V0.25,Zr0.25
Hf0.25,Mn0.25,Ti0.25,V0.25
Mn0.25,Ti0.25,V0.25,Zr0.25
Al0.25,Ni0.25,Ti0.25,V0.25
Hf0.25,Ni0.25,Ti0.25,V0.25
Mn0.25,Ni0.25,Ti0.25,V0.25
Ni0.25,Ti0.25,V0.25,Zr0.25
Ta0.25,Ti0.25,V0.25,Zr0.25
Al0.25,Hf0.25,V0.25,W0.25
Al0.25,Mn0.25,V0.25,W0.25
Al0.25,Ta0.25,V0.25,W0.25
Al0.25,V0.25,W0.25,Zr0.25
Al0.25,Co0.25,V0.25,W0.25
Co0.25,Fe0.25,V0.25,W0.25
Co0.25,Hf0.25,V0.25,W0.25
Co0.25,Mn0.25,V0.25,W0.25
Co0.25,Ni0.25,V0.25,W0.25
Co0.25,V0.25,W0.25,Zr0.25
Al0.25,Cu0.25,V0.25,W0.25
Co0.25,Cu0.25,V0.25,W0.25
Cu0.25,Fe0.25,V0.25,W0.25
Cu0.25,Hf0.25,V0.25,W0.25
Cu0.25,Mn0.25,V0.25,W0.25
Cu0.25,Ni0.25,V0.25,W0.25
Cu0.25,V0.25,W0.25,Zr0.25
Al0.25,Fe0.25,V0.25,W0.25
Fe0.25,Hf0.25,V0.25,W0.25
Fe0.25,Mn0.25,V0.25,W0.25
Fe0.25,Ni0.25,V0.25,W0.25
Fe0.25,Ta0.25,V0.25,W0.25
Fe0.25,V0.25,W0.25,Zr0.25
Hf0.25,V0.25,W0.25,Zr0.25
Hf0.25,Mn0.25,V0.25,W0.25
Mn0.25,Ta0.25,V0.25,W0.25
Mn0.25,V0.25,W0.25,Zr0.25
Al0.25,Ni0.25,V0.25,W0.25
Hf0.25,Ni0.25,V0.25,W0.25
Mn0.25,Ni0.25,V0.25,W0.25
Ni0.25,V0.25,W0.25,Zr0.25
Al0.25,Ti0.25,V0.25,W0.25
Co0.25,Ti0.25,V0.25,W0.25
Cu0.25,Ti0.25,V0.25,W0.25
Fe0.25,Ti0.25,V0.25,W0.25
Hf0.25,Ti0.25,V0.25,W0.25
Mn0.25,Ti0.25,V0.25,W0.25
Ni0.25,Ti0.25,V0.25,W0.25
Ta0.25,Ti0.25,V0.25,W0.25
Ti0.25,V0.25,W0.25,Zr0.25
Ta0.25,V0.25,W0.25,Zr0.25
Al0.25,Hf0.25,W0.25,Zr0.25
Al0.25,Hf0.25,Mn0.25,W0.25
Al0.25,Mn0.25,W0.25,Zr0.25
Al0.25,Ta0.25,W0.25,Zr0.25
Al0.25,Co0.25,Hf0.25,W0.25
Al0.25,Co0.25,Mn0.25,W0.25
Al0.25,Co0.25,W0.25,Zr0.25
Al0.25,Co0.25,Fe0.25,W0.25
Co0.25,Fe0.25,Hf0.25,W0.25
Co0.25,Fe0.25,Mn0.25,W0.25
Co0.25,Fe0.25,Ni0.25,W0.25
Co0.25,Fe0.25,W0.25,Zr0.25
Co0.25,Hf0.25,W0.25,Zr0.25
Co0.25,Hf0.25,Mn0.25,W0.25
Co0.25,Mn0.25,W0.25,Zr0.25
Al0.25,Co0.25,Ni0.25,W0.25
Co0.25,Hf0.25,Ni0.25,W0.25
Co0.25,Mn0.25,Ni0.25,W0.25
Co0.25,Ni0.25,W0.25,Zr0.25
Al0.25,Cu0.25,Hf0.25,W0.25
Al0.25,Cu0.25,Mn0.25,W0.25
Al0.25,Cu0.25,W0.25,Zr0.25
Al0.25,Co0.25,Cu0.25,W0.25
Co0.25,Cu0.25,Fe0.25,W0.25
Co0.25,Cu0.25,Hf0.25,W0.25
Co0.25,Cu0.25,Mn0.25,W0.25
Co0.25,Cu0.25,Ni0.25,W0.25
Co0.25,Cu0.25,W0.25,Zr0.25
Al0.25,Cu0.25,Fe0.25,W0.25
Cu0.25,Fe0.25,Hf0.25,W0.25
Cu0.25,Fe0.25,Mn0.25,W0.25
Cu0.25,Fe0.25,Ni0.25,W0.25
Cu0.25,Fe0.25,W0.25,Zr0.25
Cu0.25,Hf0.25,W0.25,Zr0.25
Cu0.25,Hf0.25,Mn0.25,W0.25
Cu0.25,Mn0.25,W0.25,Zr0.25
Al0.25,Cu0.25,Ni0.25,W0.25
Cu0.25,Hf0.25,Ni0.25,W0.25
Cu0.25,Mn0.25,Ni0.25,W0.25
Cu0.25,Ni0.25,W0.25,Zr0.25
Al0.25,Fe0.25,Hf0.25,W0.25
Al0.25,Fe0.25,Mn0.25,W0.25
Al0.25,Fe0.25,Ta0.25,W0.25
Al0.25,Fe0.25,W0.25,Zr0.25
Fe0.25,Hf0.25,W0.25,Zr0.25
Fe0.25,Hf0.25,Mn0.25,W0.25
Fe0.25,Mn0.25,W0.25,Zr0.25
Al0.25,Fe0.25,Ni0.25,W0.25
Fe0.25,Hf0.25,Ni0.25,W0.25
Fe0.25,Mn0.25,Ni0.25,W0.25
Fe0.25,Ni0.25,W0.25,Zr0.25
Hf0.25,Mn0.25,W0.25,Zr0.25
Al0.25,Hf0.25,Ni0.25,W0.25
Al0.25,Mn0.25,Ni0.25,W0.25
Al0.25,Ni0.25,W0.25,Zr0.25
Hf0.25,Ni0.25,W0.25,Zr0.25
Hf0.25,Mn0.25,Ni0.25,W0.25
Mn0.25,Ni0.25,W0.25,Zr0.25
Al0.25,Hf0.25,Ti0.25,W0.25
Al0.25,Mn0.25,Ti0.25,W0.25
Al0.25,Ta0.25,Ti0.25,W0.25
Al0.25,Ti0.25,W0.25,Zr0.25
Al0.25,Co0.25,Ti0.25,W0.25
Co0.25,Fe0.25,Ti0.25,W0.25
Co0.25,Hf0.25,Ti0.25,W0.25
Co0.25,Mn0.25,Ti0.25,W0.25
Co0.25,Ni0.25,Ti0.25,W0.25
Co0.25,Ti0.25,W0.25,Zr0.25
Al0.25,Cu0.25,Ti0.25,W0.25
Co0.25,Cu0.25,Ti0.25,W0.25
Cu0.25,Fe0.25,Ti0.25,W0.25
Cu0.25,Hf0.25,Ti0.25,W0.25
Cu0.25,Mn0.25,Ti0.25,W0.25
Cu0.25,Ni0.25,Ti0.25,W0.25
Cu0.25,Ti0.25,W0.25,Zr0.25
Al0.25,Fe0.25,Ti0.25,W0.25
Fe0.25,Hf0.25,Ti0.25,W0.25
Fe0.25,Mn0.25,Ti0.25,W0.25
Fe0.25,Ni0.25,Ti0.25,W0.25
Fe0.25,Ti0.25,W0.25,Zr0.25
Hf0.25,Ti0.25,W0.25,Zr0.25
Hf0.25,Mn0.25,Ti0.25,W0.25
Mn0.25,Ti0.25,W0.25,Zr0.25
Al0.25,Ni0.25,Ti0.25,W0.25
Hf0.25,Ni0.25,Ti0.25,W0.25
Mn0.25,Ni0.25,Ti0.25,W0.25
Ni0.25,Ti0.25,W0.25,Zr0.25
Ta0.25,Ti0.25,W0.25,Zr0.25
